,tid,title,action,scifi,drama,romance
5639,tt0402057,Beowulf & Grendel  ,True,False,True,False
5640,tt0402399,The New World  ,False,False,True,False
5641,tt0402850,The Big White  ,False,False,True,False
5642,tt0402894,Casanova  ,False,False,True,False
5643,tt0403217,Last Days  ,False,False,True,False
5644,tt0403508,The Sisterhood of the Traveling Pants  ,False,False,True,False
5645,tt0403702,Youth in Revolt  ,False,False,True,True
5646,tt0404032,The Exorcism of Emily Rose  ,False,False,True,False
5647,tt0405149,Mehman-e maman  ,False,False,True,False
5648,tt0405296,A Scanner Darkly  ,False,True,True,False
5649,tt0405336,Southland Tales  ,False,True,True,False
5650,tt0407265,Transamerica  ,False,False,True,False
5651,tt0407821,Geomi sup  ,False,False,True,False
5652,tt0408306,Munich  ,False,False,True,False
5653,tt0408347,The Truth             ,False,True,True,False
5654,tt0408381,Doc Martin             ,False,False,True,False
5655,tt0408790,Flightplan  ,True,False,True,False
5656,tt0409182,Poseidon  ,True,False,True,False
5657,tt0409184,Les poupées russes  ,False,False,True,True
5658,tt0409572,Into the West             ,False,False,True,False
5659,tt0410975,Desperate Housewives             ,False,False,True,False
5660,tt0411008,Lost             ,False,False,True,False
5661,tt0411469,Hazaaron Khwaishein Aisi  ,False,False,True,False
5662,tt0412019,Broken Flowers  ,False,False,True,False
5663,tt0412142,House M.D.             ,False,False,True,False
5664,tt0412366,Samantha: An American Girl Holiday  ,False,False,True,False
5665,tt0412798,Half Light  ,False,False,True,False
5666,tt0413015,Mrs Henderson Presents  ,False,False,True,False
5667,tt0414055,Elizabeth: The Golden Age  ,False,False,True,False
5668,tt0415127,A londoni férfi  ,False,False,True,False
5669,tt0415607,Beed-e majnoon  ,False,False,True,False
5670,tt0416320,Match Point  ,False,False,True,True
5671,tt0416499,Baramui paiteo  ,True,False,True,False
5672,tt0418763,Jarhead  ,False,False,True,False
5673,tt0418982,Offscreen  ,False,False,True,True
5674,tt0419198,La tigre e la neve  ,False,False,True,True
5675,tt0423176,Shijie  ,False,False,True,False
5676,tt0423866,Bin-jip  ,False,False,True,True
5677,tt0423977,Charlie Bartlett  ,False,False,True,True
5678,tt0424237,Lila dit ça  ,False,False,True,True
5679,tt0424374,Quase Dois Irmãos  ,False,False,True,False
5680,tt0424434,Shah-re ziba  ,False,False,True,False
5681,tt0424880,Candy  ,False,False,True,True
5682,tt0424908,Copying Beethoven  ,False,False,True,False
5683,tt0425379,Pusher III  ,False,False,True,False
5684,tt0426501,Johnny Was  ,True,False,True,False
5685,tt0426883,Alpha Dog  ,False,False,True,False
5686,tt0427038,Carlito's Way: Rise to Power  ,True,False,True,False
5687,tt0427954,Tom yum goong  ,True,False,True,False
5688,tt0430105,Four Brothers  ,True,False,True,False
5689,tt0431308,P.S. I Love You  ,False,False,True,True
5690,tt0436992,Doctor Who             ,False,False,True,False
5691,tt0438315,Peaceful Warrior  ,False,False,True,True
5692,tt0438859,Goodbye Bafana  ,False,False,True,False
5693,tt0439100,Weeds             ,False,False,True,False
5694,tt0440939,Hu die  ,False,False,True,False
5695,tt0441633,Riisuttu mies  ,False,False,True,False
5696,tt0443274,Vantage Point  ,True,False,True,False
5697,tt0443456,Breaking and Entering  ,False,False,True,True
5698,tt0443701,The X Files: I Want to Believe  ,False,True,True,False
5699,tt0443706,Zodiac  ,False,False,True,False
5700,tt0443708,Page 3  ,False,False,True,False
5701,tt0445620,Paradise Now  ,False,False,True,False
5702,tt0446013,Pathfinder  ,True,False,True,False
5703,tt0448011,Knowing  ,True,False,True,False
5704,tt0448992,Angel  ,False,False,True,False
5705,tt0449059,Little Miss Sunshine  ,False,False,True,False
5706,tt0449086,Dominion: Prequel to the Exorcist  ,False,False,True,False
5707,tt0449487,Passengers  ,False,False,True,True
5708,tt0451833,No Entry  ,False,False,True,False
5709,tt0452625,Good Luck Chuck  ,False,False,True,True
5710,tt0454776,Amazing Grace  ,False,False,True,False
5711,tt0454792,Bubble  ,False,False,True,False
5712,tt0454824,Flyboys  ,True,False,True,False
5713,tt0455590,The Last King of Scotland  ,False,False,True,False
5714,tt0455824,Australia  ,False,False,True,False
5715,tt0456149,Moartea domnului Lãzãrescu  ,False,False,True,False
5716,tt0456165,Salaam Namaste  ,False,False,True,True
5717,tt0456340,Caótica Ana  ,False,False,True,True
5718,tt0458352,The Devil Wears Prada  ,False,False,True,True
5719,tt0458455,Die Päpstin  ,False,False,True,True
5720,tt0459666,Zui hao de shi guang  ,False,False,True,True
5721,tt0460505,Maurice Richard  ,False,False,True,False
5722,tt0460627,Bones             ,False,False,True,False
5723,tt0460644,Ghost Whisperer             ,False,False,True,False
5724,tt0460649,How I Met Your Mother             ,False,False,True,True
5725,tt0460681,Supernatural             ,False,False,True,False
5726,tt0460745,Chaos Theory  ,False,False,True,True
5727,tt0460793,Felicity: An American Girl Adventure  ,False,False,True,False
5728,tt0461472,Boy Called Twist  ,False,False,True,False
5729,tt0461539,Man yan  ,False,False,True,False
5730,tt0462504,Rescue Dawn  ,False,False,True,False
5731,tt0463985,The Fast and the Furious: Tokyo Drift  ,True,False,True,False
5732,tt0464160,Chup Chup Ke  ,False,False,True,True
5733,tt0465407,Eye of the Dolphin  ,False,False,True,False
5734,tt0466535,Clair obscur  ,False,False,True,False
5735,tt0468489,Half Nelson  ,False,False,True,False
5736,tt0469263,The Astronaut Farmer  ,False,True,True,False
5737,tt0469641,World Trade Center  ,False,False,True,False
5738,tt0472175,Saving Shiloh  ,False,False,True,False
5739,tt0472198,Notorious  ,False,False,True,False
5740,tt0473298,Biohazard 5  ,True,False,True,False
5741,tt0473444,Man cheng jin dai huang jin jia  ,True,False,True,True
5742,tt0475394,Smokin' Aces  ,True,False,True,False
5743,tt0475627,Shikhar  ,False,False,True,True
5744,tt0475711,Saedeu mubi  ,False,False,True,True
5745,tt0475723,Shinobi  ,True,False,True,False
5746,tt0475783,Welkkeom tu Dongmakgol  ,False,False,True,False
5747,tt0476805,Malamaal Weekly  ,False,False,True,True
5748,tt0477302,Extremely Loud & Incredibly Close  ,False,False,True,False
5749,tt0477585,Café Transit  ,False,False,True,False
5750,tt0478087,21  ,False,False,True,False
5751,tt0478134,In the Valley of Elah  ,False,False,True,False
5752,tt0478311,Knocked Up  ,False,False,True,True
5753,tt0479162,Special  ,False,False,True,False
5754,tt0480242,Dan in Real Life  ,False,False,True,True
5755,tt0480255,The Losers  ,True,False,True,False
5756,tt0481141,No Reservations  ,False,False,True,True
5757,tt0481459,The Virgin Queen             ,False,False,True,False
5758,tt0481797,Youth Without Youth  ,False,False,True,False
5759,tt0482546,Miss Potter  ,False,False,True,False
5760,tt0482930,Lung foo moon  ,True,False,True,False
5761,tt0484111,The Good Night  ,False,False,True,False
5762,tt0485272,Salaam-E-Ishq  ,False,False,True,False
5763,tt0485851,The Air I Breathe  ,False,False,True,False
5764,tt0485863,Mo gong  ,True,False,True,False
5765,tt0485976,Bo bui gai wak  ,True,False,True,False
5766,tt0485985,Red Tails  ,True,False,True,False
5767,tt0486822,Disturbia  ,False,False,True,False
5768,tt0488414,Omkara  ,True,False,True,True
5769,tt0488870,Always san-chôme no yûhi  ,False,False,True,False
5770,tt0488988,Chapter 27  ,False,False,True,False
5771,tt0489237,The Nanny Diaries  ,False,False,True,True
5772,tt0489281,Stop-Loss  ,False,False,True,False
5773,tt0497137,Ssa-i-bo-geu-ji-man-gwen-chan-a  ,False,False,True,True
5774,tt0497465,Vicky Cristina Barcelona  ,False,False,True,True
5775,tt0497986,Shi gan  ,False,False,True,True
5776,tt0498399,We Own the Night  ,False,False,True,False
5777,tt0519770,Flight of the Phoenix             ,True,False,True,False
5778,tt0534638,A Night at the Movies             ,False,False,True,False
5779,tt0534797,Fade Out             ,True,False,True,False
5780,tt0572401,Chinatown             ,False,False,True,False
5781,tt0588137,Emily Says Hello             ,False,False,True,False
5782,tt0620302,Stressed for Success             ,False,False,True,False
5783,tt0629480,Under God             ,False,False,True,False
5784,tt0634179,And the Winner Is             ,False,False,True,False
5785,tt0636268,...In Translation             ,False,False,True,False
5786,tt0650649,Mr. Monk and the Red Herring             ,False,False,True,False
5787,tt0661202,Trudy Nye             ,False,False,True,False
5788,tt0681334,Love for Sale             ,False,False,True,False
5789,tt0681360,Death in the Family             ,False,False,True,False
5790,tt0681367,Mr. Right              ,False,False,True,False
5791,tt0701991,Familia             ,False,False,True,False
5792,tt0702033,Timing & Space             ,False,False,True,False
5793,tt0702694,Family             ,False,False,True,False
5794,tt0739542,Silence of the Lamb             ,False,False,True,False
5795,tt0739547,Weapons of Class Destruction             ,False,False,True,False
5796,tt0756683,The Man from Earth  ,False,True,True,False
5797,tt0758732,Beaufort  ,True,False,True,False
5798,tt0761546,Plan B             ,False,False,True,False
5799,tt0762073,Bakjwi  ,False,False,True,False
5800,tt0762121,The Nativity Story  ,False,False,True,False
5801,tt0765010,Brothers  ,False,False,True,False
5802,tt0769508,Dans Paris  ,False,False,True,True
5803,tt0772168,Grace Is Gone  ,False,False,True,False
5804,tt0773262,Dexter             ,False,False,True,False
5805,tt0775529,The Savages  ,False,False,True,False
5806,tt0780511,Everybody's Fine  ,False,False,True,False
5807,tt0782355,A Bollywood Dream             ,False,False,True,False
5808,tt0783608,The Walker  ,False,False,True,False
5809,tt0787340,Em Algum Lugar do Futuro             ,False,False,True,False
5810,tt0790612,American Fork  ,False,False,True,False
5811,tt0793750,Guys and Doll             ,False,False,True,False
5812,tt0795434,Namastey London  ,False,False,True,True
5813,tt0795441,Oorlogswinter  ,False,False,True,False
5814,tt0795493,Cassandra's Dream  ,False,False,True,True
5815,tt0796264,Eureka             ,False,True,True,False
5816,tt0799934,Be Kind Rewind  ,False,False,True,False
5817,tt0800022,Electroma  ,False,True,True,False
5818,tt0800240,Deception  ,False,False,True,False
5819,tt0800308,Appaloosa  ,False,False,True,False
5820,tt0800956,Life in a Metro  ,False,False,True,True
5821,tt0804461,Death Sentence  ,True,False,True,False
5822,tt0804497,It's Kind of a Funny Story  ,False,False,True,True
5823,tt0804503,Mad Men             ,False,False,True,False
5824,tt0805564,Lars and the Real Girl  ,False,False,True,False
5825,tt0806029,L'affaire Farewell  ,False,False,True,False
5826,tt0808185,Den brysomme mannen  ,False,False,True,False
5827,tt0808276,Fritt vilt  ,False,False,True,False
5828,tt0810726,The Starter Wife             ,False,False,True,True
5829,tt0810868,Free Rainer  ,False,False,True,False
5830,tt0810922,Take Me Home Tonight  ,False,False,True,True
5831,tt0813715,Heroes             ,False,True,True,False
5832,tt0814314,Seven Pounds  ,False,False,True,False
5833,tt0815245,The Uninvited  ,False,False,True,False
5834,tt0819714,The Edge of Love  ,False,False,True,True
5835,tt0819785,Xin zhong you gui  ,False,False,True,False
5836,tt0822832,Marley & Me  ,False,False,True,False
5837,tt0824316,Dor  ,False,False,True,False
5838,tt0824540,Crash and Burn             ,False,False,True,False
5839,tt0824758,The Last Station  ,False,False,True,True
5840,tt0825095,Mr. Monk and the Actor             ,False,False,True,False
5841,tt0825232,The Bucket List  ,False,False,True,False
5842,tt0825248,L'ennemi intime  ,False,False,True,False
5843,tt0829459,A Mighty Heart  ,False,False,True,False
5844,tt0831854,GG 19 - Eine Reise durch Deutschland in 19 Artikeln  ,False,False,True,False
5845,tt0836216,Lines in the Sand             ,False,False,True,False
5846,tt0836700,L'heure d'été  ,False,False,True,False
5847,tt0837106,Arn: Tempelriddaren  ,True,False,True,False
5848,tt0838221,The Darjeeling Limited  ,False,False,True,False
5849,tt0839014,Died in Plain Sight             ,False,False,True,False
5850,tt0839967,Restul e tacere  ,False,False,True,False
5851,tt0840196,Skins             ,False,False,True,False
5852,tt0840800,Battlestar Galactica: The Resistance             ,False,True,True,False
5853,tt0841046,Walk Hard: The Dewey Cox Story  ,False,False,True,False
5854,tt0842926,The Kids Are All Right  ,False,False,True,False
5855,tt0843358,My Dog Tulip  ,False,False,True,False
5856,tt0844441,True Blood             ,False,False,True,False
5857,tt0844542,The Resurrection             ,False,False,True,False
5858,tt0850253,Battle in Seattle  ,True,False,True,False
5859,tt0862846,Sunshine Cleaning  ,False,False,True,False
5860,tt0864761,The Duchess  ,False,False,True,False
5861,tt0869544,The Woman in the Sand             ,False,False,True,False
5862,tt0870090,Cidade dos Homens  ,False,False,True,False
5863,tt0870211,Battle for Haditha  ,False,False,True,False
5864,tt0870984,Antichrist  ,False,False,True,False
5865,tt0879843,Katyn  ,False,False,True,False
5866,tt0881320,Sanctum  ,False,False,True,False
5867,tt0882978,San guo zhi jian long xie jia  ,True,False,True,False
5868,tt0886539,Luck by Chance  ,False,False,True,False
5869,tt0887883,Burn After Reading  ,False,False,True,False
5870,tt0887912,The Hurt Locker  ,False,False,True,False
5871,tt0889221,Shena Kalla  ,False,False,True,False
5872,tt0889573,The Switch  ,False,False,True,True
5873,tt0891527,Lions for Lambs  ,False,False,True,False
5874,tt0892318,Letters to Juliet  ,False,False,True,True
5875,tt0898064,Of Vice and Men             ,False,False,True,False
5876,tt0898367,The Road  ,False,False,True,False
5877,tt0901481,Eichmann  ,False,False,True,False
5878,tt0907657,Once  ,False,False,True,True
5879,tt0913425,Los abrazos rotos  ,False,False,True,True
5880,tt0913968,Tau ming chong  ,True,False,True,False
5881,tt0914798,The Boy in the Striped Pyjamas  ,False,False,True,False
5882,tt0914863,Unthinkable  ,False,False,True,False
5883,tt0920458,Flammen & Citronen  ,False,False,True,False
5884,tt0922379,Chand kilo khorma baraye marassem-e tadfin  ,False,False,True,False
5885,tt0923600,Baghead  ,False,False,True,False
5886,tt0929425,Gomorra  ,False,False,True,False
5887,tt0929632,Precious  ,False,False,True,False
5888,tt0933789,Eigen agenda             ,False,False,True,False
5889,tt0934814,Chuck             ,True,False,True,False
5890,tt0937237,Redacted  ,False,False,True,False
5891,tt0944947,Game of Thrones             ,False,False,True,False
5892,tt0946832,Pilot             ,False,False,True,False
5893,tt0947810,Green Zone  ,True,False,True,False
5894,tt0949489,Pingguo  ,False,False,True,False
5895,tt0954981,Cass  ,False,False,True,False
5896,tt0962360,Hay Bale Maze             ,False,False,True,False
5897,tt0964185,Tetro  ,False,False,True,False
5898,tt0965413,Down by the Riverside  ,False,False,True,False
5899,tt0970179,Hugo  ,False,False,True,False
5900,tt0973844,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence  ,False,False,True,False
5901,tt0974661,17 Again  ,False,False,True,False
5902,tt0978759,Frozen River  ,False,False,True,False
5903,tt0979432,Boardwalk Empire             ,False,False,True,False
5904,tt0979771,Stage 5             ,False,False,True,False
5905,tt0981072,The Lucky Ones  ,False,False,True,False
5906,tt0987017,Fetal Position             ,False,False,True,False
5907,tt0994349,Something Nice Back Home             ,False,False,True,False
5908,tt0995743,Pieces  ,False,False,True,False
5909,tt0995836,Kennedy and Heidi             ,False,False,True,False
5910,tt0997152,The Experiment  ,False,False,True,False
5911,tt0997246,Avaze gonjeshk-ha  ,False,False,True,False
5912,tt0999872,Christmas Cottage  ,False,False,True,False
5913,tt1000593,Episode #3.44             ,False,True,True,True
5914,tt1001508,He's Just Not That Into You  ,False,False,True,True
5915,tt1002567,Henjel gwa Geuretel  ,False,False,True,False
5916,tt1002930,Zero Worship             ,False,False,True,False
5917,tt1007029,The Iron Lady  ,False,False,True,False
5918,tt1013752,Fast & Furious  ,True,False,True,False
5919,tt1014672,Bheja Fry  ,False,False,True,False
5920,tt1014774,A Shine of Rainbows  ,False,False,True,False
5921,tt1022478,Episode #5.10             ,False,True,True,True
5922,tt1023111,Never Back Down  ,True,False,True,False
5923,tt1023114,The Way Back  ,False,False,True,False
5924,tt1024456,The Dream Team             ,False,False,True,False
5925,tt1024715,Choke  ,False,False,True,False
5926,tt1024923,Star Wars: The Force Unleashed  ,True,False,True,False
5927,tt1027390,Gary's Desk             ,False,False,True,False
5928,tt1027747,Stiletto  ,True,False,True,False
5929,tt1032129,The Magnificent Seven             ,False,False,True,False
5930,tt1032141,Malleus Maleficarum             ,False,False,True,False
5931,tt1034320,Major Movie Star  ,False,False,True,False
5932,tt1034325,Phoebe in Wonderland  ,False,False,True,False
5933,tt1035730,Anonyma - Eine Frau in Berlin  ,False,False,True,False
5934,tt1035736,Coco avant Chanel  ,False,False,True,False
5935,tt1035918,Chuck Versus the Tango             ,True,False,True,False
5936,tt1037705,The Book of Eli  ,True,False,True,False
5937,tt1039793,Lonelygirl15             ,False,False,True,False
5938,tt1042877,Cadillac Records  ,False,False,True,False
5939,tt1045670,Happy-Go-Lucky  ,False,False,True,False
5940,tt1051907,Kabadayi  ,True,False,True,False
5941,tt1054122,Goemon  ,True,False,True,False
5942,tt1054588,Flash of Genius  ,False,False,True,False
5943,tt1056437,Sukai kurora  ,False,False,True,False
5944,tt1057500,Invictus  ,False,False,True,False
5945,tt1067106,A Christmas Carol  ,False,False,True,False
5946,tt1068641,The Burning Plain  ,False,False,True,True
5947,tt1073241,Nothing But the Truth  ,False,False,True,False
5948,tt1078188,Boy A  ,False,False,True,False
5949,tt1078588,My Sister's Keeper  ,False,False,True,False
5950,tt1081396,Alone             ,False,False,True,False
5951,tt1081935,Baarìa  ,False,False,True,False
5952,tt1082601,Fighting  ,True,False,True,False
5953,tt1084950,Rachel Getting Married  ,False,False,True,True
5954,tt1087461,Megan Is Missing  ,False,False,True,False
5955,tt1091722,Adventureland  ,False,False,True,True
5956,tt1092634,Shanghai  ,False,False,True,True
5957,tt1093842,My Winnipeg  ,False,False,True,False
5958,tt1094249,Hotel Chevalier  ,False,False,True,False
5959,tt1095217,The Bad Lieutenant: Port of Call - New Orleans  ,False,False,True,False
5960,tt1099196,Dil Dosti Etc  ,False,False,True,False
5961,tt1104806,One Week  ,False,False,True,False
5962,tt1113810,Mim mesle madar  ,False,False,True,False
5963,tt1117788,Guardian Angels             ,False,False,True,False
5964,tt1126618,Morning Glory  ,False,False,True,True
5965,tt1127715,Sin nombre  ,False,False,True,False
5966,tt1127877,Cold Souls  ,False,False,True,False
5967,tt1130988,JCVD  ,False,False,True,False
5968,tt1132623,You Don't Know Jack  ,False,False,True,False
5969,tt1135503,Julie & Julia  ,False,False,True,True
5970,tt1135952,White Material  ,False,False,True,False
5971,tt1139282,Stolen Lives  ,False,False,True,False
5972,tt1151359,Leaves of Grass  ,False,False,True,False
5973,tt1152398,Beastly  ,False,False,True,True
5974,tt1152836,Public Enemies  ,False,False,True,False
5975,tt1156173,Vincere  ,False,False,True,False
5976,tt1156466,Undisputed III: Redemption  ,True,False,True,False
5977,tt1158105,Ryôki teki na kanojo             ,False,False,True,False
5978,tt1158936,Eden à l'Ouest  ,False,False,True,False
5979,tt1165253,Bi-mong  ,False,False,True,False
5980,tt1166100,Ghajini  ,True,False,True,False
5981,tt1169809,Book of Blood  ,False,False,True,False
5982,tt1172233,Whip It  ,False,False,True,False
5983,tt1173745,Revanche  ,False,False,True,True
5984,tt1174730,City Island  ,False,False,True,False
5985,tt1174732,An Education  ,False,False,True,False
5986,tt1176740,Away We Go  ,False,False,True,True
5987,tt1176897,Embrace  ,False,False,True,False
5988,tt1176960,One Two Three  ,True,False,True,False
5989,tt1179794,TiMER  ,False,False,True,False
5990,tt1181176,And the Nominees Are...             ,False,False,True,False
5991,tt1182937,Rab Ne Bana Di Jodi  ,False,False,True,False
5992,tt1182972,Bachna Ae Haseeno  ,False,False,True,True
5993,tt1183252,Chocolate  ,True,False,True,False
5994,tt1185420,Dostana  ,False,False,True,True
5995,tt1186369,Le silence de Lorna  ,False,False,True,False
5996,tt1188996,My Name Is Khan  ,False,False,True,True
5997,tt1190539,Chugyeogja  ,False,False,True,False
5998,tt1197624,Law Abiding Citizen  ,False,False,True,False
5999,tt1197628,Observe and Report  ,False,False,True,False
6000,tt1201167,Funny People  ,False,False,True,False
6001,tt1206543,Out of the Furnace  ,False,False,True,False
6002,tt1217070,Triage  ,False,False,True,False
6003,tt1219024,Castle             ,False,False,True,False
6004,tt1221139,Welcome to Sajjanpur  ,False,False,True,False
6005,tt1225901,90210             ,False,False,True,True
6006,tt1227787,London River  ,False,False,True,False
6007,tt1229822,Jane Eyre  ,False,False,True,True
6008,tt1231583,Due Date  ,False,False,True,False
6009,tt1232776,Fish Tank  ,False,False,True,False
6010,tt1234654,Greenberg  ,False,False,True,True
6011,tt1244754,Conviction  ,False,False,True,False
6012,tt1247692,Shrink  ,False,False,True,False
6013,tt1248444,The Man in the Outhouse             ,False,False,True,False
6014,tt1251757,Middle Men  ,False,False,True,False
6015,tt1258120,L'armée du crime  ,False,False,True,False
6016,tt1259571,The Twilight Saga: New Moon  ,False,False,True,False
6017,tt1259573,Red Riding: The Year of Our Lord 1983  ,False,False,True,False
6018,tt1259574,Red Riding: The Year of Our Lord 1974  ,False,False,True,False
6019,tt1262981,World's Greatest Dad  ,False,False,True,False
6020,tt1263670,Crazy Heart  ,False,False,True,True
6021,tt1273721,Here Kitty             ,False,False,True,False
6022,tt1275863,Love Aaj Kal  ,False,False,True,True
6023,tt1276419,En kongelig affære  ,False,False,True,True
6024,tt1280591,Pie             ,False,False,True,False
6025,tt1288638,Dasvidaniya  ,False,False,True,False
6026,tt1291182,Davat  ,False,False,True,False
6027,tt1291580,Behind the Candelabra  ,False,False,True,True
6028,tt1292575,See prang  ,False,False,True,False
6029,tt1294688,Last Night  ,False,False,True,True
6030,tt1298554,Eva  ,False,True,True,False
6031,tt1299384,Short Term 12  ,False,False,True,False
6032,tt1303828,Defendor  ,False,False,True,False
6033,tt1303973,Flowers for Your Grave             ,False,False,True,False
6034,tt1313092,Animal Kingdom  ,False,False,True,False
6035,tt1321870,Gangster Squad  ,True,False,True,False
6036,tt1327035,Dev.D  ,False,False,True,True
6037,tt1329241,Il solitario  ,True,False,True,False
6038,tt1337557,Die Tochter  ,False,False,True,False
6039,tt1339181,Take  ,False,False,True,False
6040,tt1340418,An American Girl: Chrissa Stands Strong  ,False,False,True,False
6041,tt1341314,Shelf Life             ,False,False,True,False
6042,tt1343703,Brestskaya krepost  ,True,False,True,False
6043,tt1356864,I'm Still Here  ,False,False,True,False
6044,tt1368116,Merantau  ,True,False,True,False
6045,tt1371630,Kûki ningyô  ,False,False,True,False
6046,tt1381404,The Company You Keep  ,False,False,True,False
6047,tt1386683,En ganske snill mann  ,False,False,True,False
6048,tt1388901,Mai tian  ,True,False,True,False
6049,tt1389137,We Bought a Zoo  ,False,False,True,False
6050,tt1389861,Chuck Versus the Broken Heart             ,True,False,True,False
6051,tt1393020,Sex & Drugs & Rock & Roll  ,False,False,True,False
6052,tt1394938,Time             ,False,True,True,False
6053,tt1400654,The Road Not Taken             ,False,True,True,False
6054,tt1403981,Remember Me  ,False,False,True,True
6055,tt1412386,The Best Exotic Marigold Hotel  ,False,False,True,False
6056,tt1417101,Ketabe ghanouin  ,False,False,True,False
6057,tt1418646,Beneath Hill 60  ,False,False,True,False
6058,tt1433108,Faster  ,True,False,True,False
6059,tt1433811,Disconnect  ,False,False,True,False
6060,tt1433905,All the Best: Fun Begins  ,True,False,True,False
6061,tt1434447,Rocket Singh: Salesman of the Year  ,False,False,True,False
6062,tt1437358,Mientras duermes  ,False,False,True,False
6063,tt1438254,Charlie St. Cloud  ,False,False,True,True
6064,tt1438461,Jian guo da ye  ,False,False,True,False
6065,tt1441326,Martha Marcy May Marlene  ,False,False,True,False
6066,tt1447508,Peepli   ,False,False,True,False
6067,tt1450321,Filth  ,False,False,True,False
6068,tt1458175,The Next Three Days  ,False,False,True,True
6069,tt1462054,Letters to God  ,False,False,True,False
6070,tt1462758,Buried  ,False,False,True,False
6071,tt1462900,Yi dai zong shi  ,True,False,True,False
6072,tt1466054,Cloudburst  ,False,False,True,False
6073,tt1480398,The Day After             ,False,False,True,False
6074,tt1488983,Fallen Idols             ,False,False,True,False
6075,tt1489428,Justified             ,True,False,True,False
6076,tt1492966,Louie             ,False,False,True,False
6077,tt1494810,Phobidilia  ,False,False,True,False
6078,tt1502396,Alamar  ,False,False,True,False
6079,tt1503403,The Choice             ,False,False,True,False
6080,tt1514274,The Dwarf in the Dirt             ,False,False,True,False
6081,tt1516577,Sedona  ,False,False,True,False
6082,tt1524539,Harishchandrachi Factory  ,False,False,True,False
6083,tt1526323,Arya 2  ,True,False,True,False
6084,tt1532503,Beginners  ,False,False,True,True
6085,tt1532957,Paa  ,False,False,True,False
6086,tt1535108,Elysium  ,True,True,True,False
6087,tt1535616,The Divide  ,False,True,True,False
6088,tt1541874,Love  ,False,True,True,False
6089,tt1541995,Snow Flower and the Secret Fan  ,False,False,True,False
6090,tt1556186,Marginais  ,False,False,True,False
6091,tt1572491,Balada triste de trompeta  ,False,False,True,False
6092,tt1576522,The Empire Strikes Jack             ,False,False,True,True
6093,tt1577258,Victory of the Daleks             ,False,False,True,False
6094,tt1588170,Ang-ma-reul bo-at-da  ,False,False,True,False
6095,tt1588682,Dead Men Don't Wear Plaid             ,False,False,True,False
6096,tt1592281,Take This Waltz  ,False,False,True,False
6097,tt1601913,The Grey  ,False,False,True,False
6098,tt1602620,Amour  ,False,False,True,True
6099,tt1606389,The Vow  ,False,False,True,True
6100,tt1609168,Vinnaithaandi Varuvaayaa  ,False,False,True,True
6101,tt1615065,Savages  ,False,False,True,False
6102,tt1622157,The Curious Case of Mr. Dabney             ,False,False,True,False
6103,tt1627710,Unforgiven             ,False,False,True,False
6104,tt1628169,Law & Murder             ,False,False,True,False
6105,tt1629391,Tere Bin Laden  ,False,False,True,False
6106,tt1630269,Soy tu dueña             ,False,False,True,True
6107,tt1630626,Blue Crush 2  ,False,False,True,True
6108,tt1635837,Nerdy Little Secrets             ,False,False,True,True
6109,tt1635987,The Townie             ,False,False,True,True
6110,tt1637706,Our Idiot Brother  ,False,False,True,False
6111,tt1643700,What's in a Name?             ,False,False,True,False
6112,tt1645581,Fixing a Hole             ,False,False,True,False
6113,tt1646980,The Double  ,True,False,True,False
6114,tt1656912,The Trial             ,False,False,True,False
6115,tt1657507,Colombiana  ,True,False,True,False
6116,tt1666350,Final Revision  ,False,False,True,False
6117,tt1667353,Mirror Mirror  ,False,False,True,False
6118,tt1697211,Home Coming and Going             ,False,False,True,False
6119,tt1704573,Bernie  ,False,False,True,False
6120,tt1705786,Un cuento chino  ,False,False,True,False
6121,tt1706620,Snowpiercer  ,True,True,True,False
6122,tt1714206,The Spectacular Now  ,False,False,True,True
6123,tt1715700,Countermeasures             ,False,False,True,False
6124,tt1723811,Shame  ,False,False,True,False
6125,tt1726738,Zhao shi gu er  ,False,False,True,False
6126,tt1728102,Alcatraz             ,True,False,True,False
6127,tt1730196,Daylight and Magic Don't Mix  ,False,False,True,False
6128,tt1735898,Snow White and the Huntsman  ,False,False,True,False
6129,tt1748179,Red Lights  ,False,False,True,False
6130,tt1757746,Extracted  ,False,True,True,False
6131,tt1761487,Episode #1.12174             ,False,False,True,False
6132,tt1764183,Arbitrage  ,False,False,True,False
6133,tt1764429,L.A. Noire  ,True,False,True,False
6134,tt1764466,Lotfan mozahem nashavid  ,False,False,True,False
6135,tt1772230,Xin hai ge ming  ,True,False,True,False
6136,tt1773426,Five No Budget Films  ,False,False,True,False
6137,tt1787988,Talaash  ,False,False,True,False
6138,tt1790885,Zero Dark Thirty  ,False,False,True,False
6139,tt1794609,Red Alert             ,False,False,True,False
6140,tt1797469,Page Eight  ,False,False,True,False
6141,tt1800241,American Hustle  ,False,False,True,False
6142,tt1817273,The Place Beyond the Pines  ,False,False,True,False
6143,tt1821593,Rundskop  ,False,False,True,False
6144,tt1830617,Grimm             ,False,False,True,False
6145,tt1838544,Gone  ,False,False,True,False
6146,tt1839492,Ruby Sparks  ,False,False,True,False
6147,tt1839494,Hoshi o ou kodomo  ,False,False,True,False
6148,tt1855199,End of Watch  ,False,False,True,False
6149,tt1866249,The Sessions  ,False,False,True,True
6150,tt1869716,The East  ,False,False,True,False
